listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,dupkey,sub_raw,macro_zone,micro_zone,ppsm,am_pool,am_elevator,am_gym,am_grill,am_partyhall,am_playground,am_sauna,am_furnished,is_beachfront_title,bed_bucket,txt_dist_m,txt_frentemar,txt_quadra_mar,is_offplan,dist_beach_km,guests_est,rev_pred,capex,occ,opex,noi,gross_yield,net_yield,payback_yrs,condo_annual,n_comps
2766854618,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-157m2-venda-RS2439800-id-2766854618/,"Apartamento com VISTA MAR e 3 Suítes à venda, 157 m² em Meia Praia - Itapema/SC",Venda,apartamento,UNIT,2439800.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""SPORTS_COURT"", ""INTERCOM"", ""SEA_VIEW""]",157,4,3,3,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|2439800.0|157|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),15540.127388535033,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,9.0,149379.49455820766,2570864.7,0.7499232533344148,75083.5283476593,74295.96621054836,0.058104767068530544,0.02889921286427417,34.603018590731985,7200.0,269.0
2735382016,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-128m2-venda-RS2400000-id-2735382016/,OPORTUNIDADE DE INVESTIMENTO!,Venda,apartamento,UNIT,2400000.0,,,2500.0,525.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""SERVICE_AREA"", ""CHILDRENS_POOL"", ""KITCHEN"", ""ADULT_GAME_ROOM""]",128,3,3,2,SC,Itapema,Meia Praia,Ricardo Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Ricardo Imóveis|2400000.0|128|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),18750.0,1,1,1,1,0,0,0,1,0,3,,0,0,0,0.1595238489308625,8.0,148108.34683365523,2497200.0,0.7499232533344148,64899.15880274881,83209.18803090643,0.05930976567101363,0.0333209947264562,30.011108858224453,6300.0,269.0
2729739217,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-270m2-venda-RS3600000-id-2729739217/,"Apartamento à venda com 4 suites em Itapema, frente ao Mar",Venda,apartamento,UNIT,3600000.0,,,,,"[""BALCONY"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""BUILTIN_WARDROBE"", ""KITCHEN_CABINETS"", ""LARGE_KITCHEN"", ""INTERCOM"", ""SEA_VIEW"", ""INTEGRATED_ENVIRONMENTS""]",270,5,4,1,SC,Itapema,Centro,Napoles Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Napoles Imóveis|3600000.0|270|4|Centro,centro,Centro,Centro,13333.333333333334,0,0,0,0,0,0,0,0,1,4,,1,0,0,0.05,12.0,203912.68268318815,3839400.0,0.8214485425251516,102634.82884761324,101277.8538355749,0.05311055964035739,0.026378562753444523,37.909571091754025,11880.0,5.0
2746885796,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-240m2-venda-RS4500000-id-2746885796/,NA QUADRA DO MAR!,Venda,apartamento,UNIT,4500000.0,,,4500.0,950.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""SERVICE_AREA"", ""ADULT_GAME_ROOM""]",240,4,4,3,SC,Itapema,Meia Praia,Ricardo Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Ricardo Imóveis|4500000.0|240|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),18750.0,1,1,1,1,0,0,0,1,0,4,,0,1,0,0.1595238489308625,12.0,261607.2239213726,4682250.0,0.7575894202466068,104589.85101182504,157017.3729095476,0.05587211787524644,0.03353459830413745,29.81994866706429,11400.0,57.0
2761656114,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-207m2-venda-RS4798000-id-2761656114/,"Edificio Diamond Tower em Meia Praia, 4 quartos, 4 suítes, 3 vaga.",Venda,apartamento,UNIT,4798000.0,,,3500.0,1100.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""PARTY_HALL"", ""SPORTS_COURT"", ""BICYCLES_PLACE"", ""RECREATION_AREA"", ""HEATING"", ""ADMINISTRATION"", ""SPA"", ""HOME_CINEMA"", ""ADULT_GAME_ROOM"", ""SAUNA"", ""STAIR""]",207,4,4,3,SC,Itapema,Meia Praia,Nossa Casa Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Nossa Casa Imóveis|4798000.0|207|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),23178.74396135266,1,1,1,1,1,0,1,0,0,4,,0,0,0,0.1595238489308625,11.0,254899.08250264797,4933647.0,0.7575894202466068,105433.9227280801,149465.15977456787,0.0516654479946879,0.030295065653170538,33.00867578398348,13200.0,57.0
2766852441,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-115m2-venda-RS1699800-id-2766852441/,Apartamento com VISTA MAR e 3 Suítes à venda em Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1699800.0,,,,,"[""SAUNA"", ""BARBECUE_GRILL"", ""POOL"", ""GOURMET_BALCONY""]",115,4,3,0,SC,Itapema,Andorinha,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|1699800.0|115|3|Andorinha,andorinha,Meia Praia,Meia Praia (inland),14780.869565217392,1,0,0,1,0,0,1,0,0,3,,0,0,0,0.4580544642579884,6.0,133175.4820817108,1797854.7000000002,0.6996218625266132,63534.52550834178,69640.95657336901,0.07407466358750281,0.03873558668193208,25.816054064477157,6600.0,58.0
2727576299,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-206m2-venda-RS3600000-id-2727576299/,Apartamento em andar intermediário com Vista Mar no centro de Itapema.,Venda,apartamento,UNIT,3600000.0,,,,,"[""GOURMET_BALCONY"", ""BARBECUE_GRILL"", ""POOL""]",206,5,4,0,SC,Itapema,Centro,JPG IMÓVEIS,GRUPOZAP,2025-01-11 00:00:00.000,JPG IMÓVEIS|3600000.0|206|4|Centro,centro,Centro,Centro,17475.728155339806,1,0,0,1,0,0,0,0,0,4,,0,0,0,0.196202185867394,10.0,202901.41787195715,3762600.0,0.8214485425251516,102432.57588536706,100468.8419865901,0.05392585389676212,0.02670197256859355,37.45041672225312,11880.0,5.0
2751675555,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-172m2-venda-RS3150000-id-2751675555/,Luxo com Vista para o Mar: Apartamento em Itapema - Ed. Green Coast Residence,Venda,apartamento,UNIT,3150000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GOURMET_SPACE"", ""GARAGE"", ""PLAYGROUND"", ""BICYCLES_PLACE"", ""CONCIERGE_24H"", ""SEA_VIEW"", ""ADULT_GAME_ROOM""]",172,5,4,3,SC,Itapema,Centro,RE/MAX Dream On,GRUPOZAP,2025-01-11 00:00:00.000,RE/MAX Dream On|3150000.0|172|4|Centro,centro,Centro,Centro,18313.95348837209,1,1,0,1,0,1,0,0,0,4,,0,0,0,0.196202185867394,8.0,197012.6020564943,3282375.0,0.8214485425251516,97069.81272227448,99942.78933421982,0.060021357113825904,0.030448315422284114,32.84253943547015,11880.0,5.0
2767583571,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-114m2-venda-RS1900000-id-2767583571/,Apartamento no bairro Meia Praia,Venda,apartamento,UNIT,1900000.0,,,100.0,,"[""GARAGE""]",114,3,3,2,SC,Itapema,Meia Praia,HRM Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,HRM Imóveis|1900000.0|114|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16666.666666666668,0,0,0,0,0,0,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147756.89541526645,1992149.9999999998,0.7499232533344148,61003.86851907106,86753.0268961954,0.07416956324336343,0.04354743713886776,22.963463884478784,7200.0,269.0
2751880800,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS825000-id-2751880800/,Apartamento à venda com 2 quartos em Morretes - Itapema - SC,Venda,apartamento,UNIT,825000.0,,,1000.0,377.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""PARTY_HALL"", ""RECREATION_AREA"", ""DISABLED_ACCESS"", ""GAMES_ROOM"", ""INTEGRATED_ENVIRONMENTS"", ""ELECTRONIC_GATE""]",60,2,2,1,SC,Itapema,Morretes,PB IMÓVEIS,GRUPOZAP,2025-01-11 00:00:00.000,PB IMÓVEIS|825000.0|60|2|Morretes,morretes,Morretes,Morretes,13750.0,1,1,1,1,1,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,877612.5,0.695937838429473,43047.38301521281,53234.38707983073,0.10970874969880617,0.0606581914909265,16.48581956403339,4524.0,51.0
2745301106,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-118m2-venda-RS2000000-id-2745301106/,"APARTAMENTO NOVO MOBILIADO, PRONTO PRA MORAR",Venda,apartamento,UNIT,2000000.0,,,,450.0,"[""BARBECUE_GRILL"", ""BALCONY"", ""SERVICE_AREA"", ""NEAR_SCHOOL"", ""KITCHEN"", ""SEA_VIEW""]",118,2,3,1,SC,Itapema,Meia Praia,Conceito Imóveis Ponta Grossa,GRUPOZAP,2025-01-11 00:00:00.000,Conceito Imóveis Ponta Grossa|2000000.0|118|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16949.15254237288,0,0,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,6.0,152164.9587484837,2094599.9999999998,0.7499232533344148,69750.4811857145,82414.47756276921,0.07264630896041427,0.03934616516889584,25.4154374564189,5400.0,269.0
2626576480,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS828377-id-2626576480/,Apartamento Mobiliado à venda no Edifício Torres do Caribe Residence em Itapema,Venda,apartamento,UNIT,828377.0,,,,,"[""KITCHEN"", ""FURNISHED""]",60,2,2,1,SC,Itapema,Morretes,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,Imobille Negócios Imobiliários|828377.0|60|2|Morretes,morretes,Morretes,Morretes,13806.283333333333,0,0,0,0,0,0,0,1,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,880910.1405,0.695937838429473,47809.90355992755,59566.18875868975,0.12189221962829398,0.06761891595989608,14.788761189148422,4200.0,51.0
2767582154,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-117m2-venda-RS1753316-id-2767582154/,Apartamento no bairro Perequê,Venda,apartamento,UNIT,1753316.0,,,100.0,,"[""GARAGE""]",117,3,3,2,SC,Itapema,Meia Praia,HRM Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,HRM Imóveis|1753316.0|117|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14985.606837606838,0,0,0,0,0,0,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147756.89541526645,1852513.074,0.7499232533344148,60321.78791907106,87435.10749619539,0.07976024433459218,0.047198105494285644,21.187291089916137,7200.0,269.0
2751351217,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-136m2-venda-RS2580000-id-2751351217/,The River Residence,Venda,apartamento,UNIT,2580000.0,,,,,[],136,3,3,2,SC,Itapema,Castelo Branco,Conceito Imóveis Ponta Grossa,GRUPOZAP,2025-01-11 00:00:00.000,Conceito Imóveis Ponta Grossa|2580000.0|136|3|Castelo Branco,castelo branco,Meia Praia,Meia Praia (inland),18970.58823529412,0,0,0,0,0,0,0,0,0,3,,0,0,0,0.4580544642579884,8.0,130417.1840751172,2682570.0,0.6996218625266132,71168.72590702306,59248.458168094134,0.04861650733256437,0.022086453724635007,45.27662124791949,6600.0,58.0
2769182565,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-163m2-venda-RS2799020-id-2769182565/,Apartamento em Rua 277 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,2799020.0,,,3200.0,650.0,"[""ELEVATOR"", ""PETS_ALLOWED"", ""DEPOSIT"", ""AIR_CONDITIONING""]",163,4,3,2,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|2799020.0|163|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),17171.9018404908,0,1,0,0,0,0,0,0,0,3,,0,0,0,0.1595238489308625,9.0,142924.7745032419,2928843.03,0.7499232533344148,67917.88733666614,75006.88716657576,0.048799055818038124,0.025609732716394763,39.047654697302754,7800.0,269.0
2761880114,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-65m2-venda-RS1166862-id-2761880114/,Apartamento - 2 dormitórios - 2 Suítes - localizado em Itapema / Morretes REF: DW461999,Venda,apartamento,UNIT,1166862.0,,,,,"[""ELEVATOR"", ""BALCONY"", ""GYM"", ""ADULT_GAME_ROOM""]",65,3,2,1,SC,Itapema,Morretes,SOLLO48 LITORAL,GRUPOZAP,2025-01-11 00:00:00.000,SOLLO48 LITORAL|1166862.0|65|2|Morretes,morretes,Morretes,Morretes,17951.723076923077,0,1,1,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,109240.8021554024,1217440.743,0.695937838429473,51330.75602728458,57910.04612811782,0.08972987209727579,0.0475670347498119,21.02296275686923,4200.0,51.0
2747201032,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-190m2-venda-RS4000000-id-2747201032/,Ed. Província di Vicenza,Venda,apartamento,UNIT,4000000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""ADULT_GAME_ROOM""]",190,5,4,3,SC,Itapema,Meia Praia,Korte Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Korte Imóveis|4000000.0|190|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),21052.63157894737,1,0,1,1,0,0,0,0,0,4,,0,0,0,0.1595238489308625,10.0,219984.1057442892,4133999.9999999995,0.7575894202466068,107440.22737640835,112543.87836788085,0.05321337826422091,0.027223966707276455,36.7323399544387,10800.0,57.0
2765063796,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-254m2-venda-RS4600000-id-2765063796/,Apartamento Garden em Itapema,Venda,apartamento,UNIT,4600000.0,,,2250.0,1500.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""AIR_CONDITIONING"", ""PARTY_HALL"", ""KITCHEN"", ""ELECTRIC_GENERATOR"", ""LAUNDRY"", ""ADULT_GAME_ROOM"", ""HOME_CINEMA""]",254,1,4,3,SC,Itapema,Centro,Auxiliadora Predial - Itapema SC,GRUPOZAP,2025-01-11 00:00:00.000,Auxiliadora Predial - Itapema SC|4600000.0|254|4|Centro,centro,Centro,Centro,18110.23622047244,1,1,1,1,1,0,0,1,0,4,,0,0,0,0.196202185867394,12.0,214257.79056882902,4796700.0,0.8214485425251516,100983.85042474142,113273.9401440876,0.04466774877912503,0.023614972823834634,42.34601527852271,18000.0,5.0
2756565123,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-218m2-venda-RS3200000-id-2756565123/,Apartamento com 3 suítes e 3 vagas de garagem na Meia Praia.,Venda,apartamento,UNIT,3200000.0,,,,,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM"", ""BATHTUB"", ""ADULT_GAME_ROOM"", ""SPA"", ""FITNESS_ROOM""]",218,1,3,3,SC,Itapema,Meia Praia,Crédito Real | Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Crédito Real | Itapema|3200000.0|218|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14678.899082568809,0,1,1,1,1,1,0,1,0,3,,0,0,0,0.1595238489308625,11.038749999999993,184733.7574707641,3386400.0,0.7499232533344148,89224.24093017058,95509.51654059353,0.05455166473859086,0.028203849675346542,35.45615267103472,7200.0,269.0
2595284456,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-156m2-venda-RS2710000-id-2595284456/,"APARTAMENTO RESIDENCIAL em ITAPEMA - SC, Meia Praia",Venda,apartamento,UNIT,2710000.0,,,150.0,150.0,"[""POOL"", ""ELEVATOR"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""INTERCOM"", ""SAFETY_CIRCUIT""]",156,5,4,3,SC,Itapema,Meia Praia,CNZ CONSTRUTORA E IMOBILIARIA LTDA - EPP,GRUPOZAP,2025-01-11 00:00:00.000,CNZ CONSTRUTORA E IMOBILIARIA LTDA - EPP|2710000.0|156|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),17371.79487179487,1,1,0,0,1,0,0,0,0,4,,0,0,0,0.1595238489308625,8.0,183828.7858490279,2833515.0,0.7575894202466068,66760.6633973561,117068.12245167179,0.06487658821253034,0.04131551181189152,24.20398431835904,1800.0,57.0
2752081594,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-66m2-venda-RS1149530-id-2752081594/,Apartamento em Rua 406 B - Morretes - Itapema/SC,Venda,apartamento,UNIT,1149530.0,,,800.0,550.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",66,3,2,1,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1149530.0|66|2|Morretes,morretes,Morretes,Morretes,17417.121212121212,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,1201716.045,0.695937838429473,46432.44751521281,49849.32257983073,0.08012023347415949,0.04148178164653758,24.106968416181044,6600.0,51.0
2766851923,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-140m2-venda-RS1899800-id-2766851923/,"Apartamento Alto Padrão com vista mar e 3 suítes à venda, Meia Praia - Itapema/SC",Venda,apartamento,UNIT,1899800.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""SPORTS_COURT"", ""DEPOSIT"", ""INTERCOM"", ""ALARM_SYSTEM"", ""SAUNA"", ""SEA_VIEW""]",140,4,3,2,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|1899800.0|140|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),13570.0,1,1,0,1,0,0,1,0,0,3,,0,0,0,0.1595238489308625,8.0,148108.34683365523,2023154.6999999997,0.7499232533344148,69807.29880274882,78301.04803090642,0.0732066345859045,0.038702452180698996,25.838156076805447,7200.0,269.0
2569457707,https://www.vivareal.com.br/imovel/apartamento-4-quartos-andorinha-bairros-itapema-com-garagem-250m2-venda-RS2099200-id-2569457707/,INCRÍVEL AP COM 4 SUÍTES NA MEIA PRAIA ITAPEMA,Venda,apartamento,UNIT,2099200.0,,,,,"[""BALCONY"", ""KITCHEN""]",250,5,4,2,SC,Itapema,Andorinha,Reggiori Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Reggiori Imóveis|2099200.0|250|4|Andorinha,andorinha,Meia Praia,Meia Praia (inland),8396.8,0,0,0,0,0,0,0,0,0,4,,0,0,0,0.4580544642579884,12.0,162548.62605348538,2349868.8,0.5111659905117182,73028.18660485205,89520.43944863333,0.0691734900490978,0.03809593090841214,26.249522617104112,9600.0,8.0
2766855324,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-172m2-venda-RS4199800-id-2766855324/,"Apartamento com VISTA MAR e 4 Suítes à venda, 172 m² no Centro - Itapema/SC",Venda,apartamento,UNIT,4199800.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""INTERCOM"", ""SEA_VIEW"", ""SAUNA""]",172,5,4,3,SC,Itapema,Centro,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|4199800.0|172|4|Centro,centro,Centro,Centro,24417.441860465115,1,1,0,1,0,0,1,0,0,4,,0,0,0,0.196202185867394,8.0,197012.6020564943,4307504.699999999,0.8214485425251516,106832.9527222745,90179.64933421981,0.0457370602651912,0.02093547322983068,47.7658178070278,11880.0,5.0
2740921461,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS945135-id-2740921461/,Apartamento 2 suítes no bairro Morretes em Itapema/SC,Venda,apartamento,UNIT,945135.0,,,1100.0,,"[""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""GARDEN"", ""SERVICE_AREA"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""KITCHEN"", ""INTERCOM""]",70,3,2,1,SC,Itapema,Morretes,Crédito Real | Costa Esmeralda,GRUPOZAP,2025-01-11 00:00:00.000,Crédito Real | Costa Esmeralda|945135.0|70|2|Morretes,morretes,Morretes,Morretes,13501.92857142857,0,1,0,1,1,0,0,0,0,2,,0,0,0,0.3257284929846319,6.0,98408.50588594603,1006924.3275,0.695937838429473,43807.3579233933,54601.14796255273,0.09773177904071051,0.05422567165311906,18.44144976934518,4200.0,51.0
2754662700,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS1198340-id-2754662700/,Apartamento em Rus 406 B - Morretes - Itapema/SC,Venda,apartamento,UNIT,1198340.0,,,990.0,450.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",70,3,2,1,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1198340.0|70|2|Morretes,morretes,Morretes,Morretes,17119.14285714286,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,6.0,98785.3832134981,1254179.01,0.695937838429473,46150.13663890372,52635.246574594385,0.07876497886334273,0.04196788987450395,23.82774075585614,5400.0,51.0
2766852240,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-160m2-venda-RS2019800-id-2766852240/,"Apartamento Alto Padrão com 4 suítes à venda, Meia Praia - Itapema/SC",Venda,apartamento,UNIT,2019800.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""INTERCOM"", ""SEA_VIEW""]",160,5,4,3,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|2019800.0|160|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12623.75,1,1,0,1,0,0,0,0,0,4,,0,0,0,0.1595238489308625,8.0,203943.76798426287,2164334.7,0.7575894202466068,85816.2998244031,118127.46815985977,0.09422931119861584,0.054579112999417215,18.322027329588114,10800.0,57.0
2721385658,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-104m2-venda-RS1716000-id-2721385658/,"APARTAMENTO LANÇAMENTO, 104M² COM 3 SUITES SENDO 2 DEMI, 250MTS DO MAR EM MEIA PRAIA- ITAPEMA - SC",Venda,apartamento,UNIT,1716000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""SPORTS_COURT"", ""CONCIERGE_24H"", ""CINEMA"", ""ELECTRONIC_GATE"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""SAUNA""]",104,2,3,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|1716000.0|104|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16500.0,1,1,1,1,0,1,1,0,0,3,250.0,0,0,1,0.25,6.0,137093.571826862,1800474.0,0.7499232533344148,65895.00380139016,71198.56802547183,0.0761430444576606,0.039544346669528045,25.288064773379524,7200.0,269.0
2767584328,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-125m2-venda-RS1817648-id-2767584328/,"Apartamento a venda, Meia Praia, Itapema-SC.",Venda,apartamento,UNIT,1817648.0,,,150.0,1000.0,"[""GARAGE""]",125,3,3,2,SC,Itapema,Castelo Branco,HRM Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,HRM Imóveis|1817648.0|125|3|Castelo Branco,castelo branco,Meia Praia,Meia Praia (inland),14541.184,0,0,0,0,0,0,0,0,0,3,,0,0,0,0.4580544642579884,8.0,130417.1840751172,1924933.2719999999,0.6996218625266132,61176.789107023054,69240.39496809414,0.06775153506470079,0.03597028321722216,27.80072633737872,12000.0,58.0
